Canal,Marca,Origem Tráfego,MDP,Parcelamento,Receita,Pedidos,Mês/Ano,Custo Parcelamento,Volume Venda
3P,SUBA,COMPARADORES,AME,A VISTA,11914.759064979602,64.14744252000001,3/2021,0.0,764301.3222604281
1P,ACOM,BUSCA ORGANICA,PIX,A VISTA,220052.40140409677,7241.5458158400015,3/2022,0.0,1593519546.653381
1P,SHOP,BUSCA ORGANICA,CARTAO,A VISTA,644.8166663278201,5.316212184000001,9/2021,0.0,3427.982217978221
3P,SHOP,BUSCA ORGANICA,BOLETO,A VISTA,19273.60733274204,181.80136537800004,2/2021,0.0,3503968.1288519367
1P,SUBA,AFILIADOS,CARTAO,A PRAZO,4904.06889281127,38.121339510000006,7/2021,24.520344464056357,186949.67524328828
3P,SUBA,BUSCA PPC,CARTAO,A PRAZO,122388.88033759706,633.598291785,1/2021,611.9444016879853,77545385.51538028
1P,ACOM,TRAFEGO DIRETO,CARTAO,A VISTA,1314511.8766237143,26737.88917942801,9/2021,0.0,35147272882.20682
3P,ACOM,BUSCA PPC,PIX,A VISTA,435387.22405003966,3377.5506805860005,7/2021,0.0,1470542414.908661
3P,SHOP,BUSCA ORGANICA,BOLETO,A VISTA,8568.330829468081,95.236288674,2/2020,0.0,816016.0283295561
3P,SHOP,AFILIADOS,AME,A VISTA,44527.97734995594,218.782449592,1/2022,0.0,9741939.960000454
3P,ACOM,COMPARADORES,AME,A VISTA,8115.517660846122,31.524865064000004,2/2022,0.0,255840.59918268296
3P,SHOP,AFILIADOS,CARTAO,A PRAZO,32192.12878724041,174.831663216,12/2021,160.96064393620205,5628203.418336914
3P,ACOM,TRAFEGO DIRETO,BOLETO,A VISTA,435535.8207749712,3088.2965324400006,3/2020,0.0,1345063765.052753
3P,SHOP,TRAFEGO DIRETO,CARTAO,A PRAZO,117260.57138252303,710.8734186450001,6/2020,586.3028569126153,83357423.25096023
1P,ACOM,BUSCA ORGANICA,CARTAO,A VISTA,205256.5716974952,4398.889526274,12/2021,0.0,902900983.4390198
3P,SHOP,COMPARADORES,BOLETO,A VISTA,7922.6259111832,9.17314888,3/2022,0.0,72675.42700382916
3P,ACOM,BUSCA ORGANICA,BOLETO,A VISTA,178892.924702658,1325.286447057,12/2021,0.0,237084368.58282104
3P,SOUB,TRAFEGO DIRETO,AME,A VISTA,3558.885084456961,46.51685661000001,9/2021,0.0,165548.14716515224
1P,SUBA,AFILIADOS,AME,A VISTA,2400.3950792667606,68.962769616,10/2021,0.0,165537.89283885367
3P,B2B,BUSCA PPC,PIX,A VISTA,3875.2884758448,5.241799360000001,3/2022,0.0,20313.484652498653
3P,ACOM,TRAFEGO DIRETO,AME,A VISTA,940788.6341421138,6379.181410752001,4/2021,0.0,6001461366.366138
3P,SOUB,BUSCA ORGANICA,AME,A VISTA,80.25194820160002,1.3104498400000002,3/2022,0.0,105.16615268047504
1P,SOUB,TRAFEGO DIRETO,CARTAO,A PRAZO,193.73177340312003,1.4464071480000005,10/2020,0.9686588670156002,280.2150218449892
1P,ACOM,BUSCA PPC,CARTAO,A VISTA,869922.5114707955,21069.264389712003,4/2022,0.0,18328627392.740463
1P,SUBA,BUSCA ORGANICA,PIX,A VISTA,1286.3757866427002,14.484401451,6/2021,0.0,18632.383310578796
1P,ACOM,BUSCA ORGANICA,CARTAO,A VISTA,276633.15481967555,4119.6460897140005,7/2021,0.0,1139630694.538124
1P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,2634.02059142313,22.531291146,6/2021,13.17010295711565,59347.88482991366
3P,SOUB,TRAFEGO DIRETO,BOLETO,A VISTA,156.65607381648,1.469982864,4/2022,0.0,230.28174405174468
3P,SUBA,BUSCA PPC,CARTAO,A PRAZO,83146.44902330083,429.2841338580001,9/2021,415.73224511650415,35693451.35233605
3P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,2101351.3085428723,13402.888092240002,3/2021,10506.756542714362,28164176430.88221
1P,SHOP,TRAFEGO DIRETO,PIX,A VISTA,9692.757909523436,588.8701072080001,4/2021,0.0,5707775.389322258
3P,SHOP,BUSCA PPC,AME,A VISTA,35637.83454600832,263.902407771,1/2021,0.0,9404910.34443612
1P,SHOP,AFILIADOS,CARTAO,A PRAZO,9466.022754046791,89.68965868800001,4/2020,47.330113770233964,849004.3499432987
3P,SUBA,AFILIADOS,CARTAO,A VISTA,63069.0416509108,491.243011365,5/2020,0.0,30982225.944498032
3P,SHOP,BUSCA PPC,CARTAO,A VISTA,137211.39685358305,506.912784684,5/2021,0.0,69554211.26943122
3P,ACOM,COMPARADORES,AME,A VISTA,11048.670502568162,51.44940024,4/2022,0.0,568447.4708065114
3P,SUBA,AFILIADOS,PIX,A VISTA,1242.5358742567198,10.214862498,12/2020,0.0,12692.333104364612
3P,SUBA,BUSCA ORGANICA,PIX,A VISTA,8766.764055131876,65.91562695200001,2/2022,0.0,577866.7490342757
3P,SUBA,COMPARADORES,CARTAO,A VISTA,9882.226744142285,68.591374707,1/2021,0.0,677835.517547
1P,SUBA,BUSCA ORGANICA,AME,A VISTA,1993.6897494896696,34.341933846,12/2021,0.0,68467.16148642256
1P,ACOM,AFILIADOS,AME,A VISTA,816976.2415576415,40452.95105682601,2/2021,0.0,33049099914.32093
3P,SHOP,AFILIADOS,PIX,A VISTA,2249.616487164121,19.060669755000003,7/2021,0.0,42879.19693723851
3P,ACOM,AFILIADOS,AME,A VISTA,443414.8665525085,2533.7983660980003,7/2021,0.0,1123523864.3743088
3P,ACOM,BUSCA PPC,PIX,A VISTA,1237321.5971965918,8869.584914226,12/2021,0.0,10974528972.540909
3P,SHOP,BUSCA ORGANICA,PIX,A VISTA,44898.15090998935,908.473213515,5/2021,0.0,40788767.43807944
1P,SUBA,BUSCA ORGANICA,CARTAO,A VISTA,361.9311084558,7.020972036000001,6/2020,0.0,2541.108191426656
3P,ACOM,TRAFEGO DIRETO,AME,A VISTA,842447.1512701099,5473.256734716001,10/2021,0.0,4610929544.331439
3P,SOUB,BUSCA ORGANICA,AME,A VISTA,653.2365731164801,5.304828432000001,10/2021,0.0,3465.3079458905518
3P,SHOP,TRAFEGO DIRETO,BOLETO,A VISTA,10220.906043334411,92.559193899,1/2020,0.0,946038.8242884504
1P,ACOM,BUSCA ORGANICA,BOLETO,A VISTA,547.12836266984,7.164742060000001,2/2022,0.0,3920.0335922395375
3P,ACOM,BUSCA PPC,CARTAO,A PRAZO,1781819.5647628873,7577.020974880001,3/2022,8909.097823814436,13500884215.65995
3P,ACOM,BUSCA ORGANICA,CARTAO,A VISTA,407517.7928388981,3471.5833180440004,7/2021,0.0,1414731971.4256294
3P,ACOM,BUSCA PPC,CARTAO,A VISTA,1127612.6548729856,7048.673238628001,2/2022,0.0,7948173143.941485
3P,ACOM,COMPARADORES,AME,A VISTA,48102.89558752803,369.79602492,3/2020,0.0,17788259.575409677
3P,SHOP,BUSCA PPC,BOLETO,A VISTA,25419.825674006388,119.068611984,4/2022,0.0,3026703.359879188
3P,SHOP,AFILIADOS,CARTAO,A PRAZO,22443.531766986325,136.797124815,6/2021,112.21765883493164,3070210.6164178457
3P,SHOP,BUSCA ORGANICA,BOLETO,A VISTA,24502.985409090925,126.440756433,12/2021,0.0,3098176.0099922186
3P,SUBA,BUSCA PPC,AME,A VISTA,49080.16715729558,338.4592726320001,10/2020,0.0,16611637.676715242
1P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,1510.15842765333,14.041944072,6/2020,7.55079213826665,21205.56018096752
1P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,874.42696222362,8.776215045,6/2020,4.3721348111181,7674.159061620581
3P,SOUB,BUSCA ORGANICA,BOLETO,A VISTA,208.31185232337003,1.3858815270000002,7/2020,0.0,288.6955479901106
1P,SUBA,BUSCA ORGANICA,CARTAO,A VISTA,1781.4494123279403,18.606742644000004,9/2021,0.0,33146.97074849104
3P,SUBA,AFILIADOS,BOLETO,A VISTA,23968.748471836145,171.17111200499997,1/2020,0.0,4102757.329292337
3P,SHOP,COMPARADORES,CARTAO,A VISTA,18847.834364788887,108.958533312,12/2020,0.0,2053632.3884949083
1P,ACOM,BUSCA PPC,CARTAO,A PRAZO,313351.11575655953,3312.000190632001,9/2021,1566.7555787827978,1037818955.1204752
3P,SUBA,TRAFEGO DIRETO,BOLETO,A VISTA,67837.15140100918,496.812920436,11/2020,0.0,33702373.30159446
1P,SHOP,BUSCA ORGANICA,AME,A VISTA,40.10822605188,1.4329484120000002,2/2022,0.0,57.473018829178486
3P,SHOP,BUSCA ORGANICA,AME,A VISTA,23554.968050671545,89.60770541800001,1/2022,0.0,2110706.638214978
1P,SUBA,COMPARADORES,CARTAO,A PRAZO,119.42870671356005,1.3290530460000003,9/2021,0.5971435335678001,158.72708643749763
1P,SHOP,BUSCA ORGANICA,PIX,A VISTA,140.50908174840004,3.927394440000001,3/2021,0.0,551.8345864281719
1P,SUBA,BUSCA PPC,PIX,A VISTA,696.7610966757602,13.216536072000002,4/2021,0.0,9208.768167781463
1P,SUBA,BUSCA PPC,CARTAO,A VISTA,3960.717551428561,44.961224769,5/2020,0.0,178078.71207630282
1P,ACOM,COMPARADORES,AME,A VISTA,27162.128749409283,470.870708112,4/2020,0.0,12789850.798063662
3P,ACOM,BUSCA PPC,CARTAO,A PRAZO,2588376.1000612364,14724.724290867,12/2020,12941.880500306184,38113124434.47128
3P,SUBA,COMPARADORES,PIX,A VISTA,6231.54682596579,31.21993986,12/2021,0.0,194548.51714142587
1P,ACOM,AFILIADOS,PIX,A VISTA,145944.2718994531,3109.9841276400007,9/2021,0.0,453884369.1272757
3P,SUBA,BUSCA PPC,CARTAO,A PRAZO,57863.03943938076,293.091770868,10/2021,289.3151971969038,16959180.697093032
3P,SUBA,BUSCA ORGANICA,CARTAO,A VISTA,63480.04074583858,311.44237909199995,8/2021,0.0,19770374.91474106
3P,B2B,BUSCA PPC,BOLETO,A VISTA,27028.25152413793,110.2487148,4/2022,0.0,2979829.993827348
3P,SHOP,AFILIADOS,CARTAO,A PRAZO,26455.59501116952,167.95303106999998,5/2021,132.27797505584758,4443297.37088629
3P,SUBA,TRAFEGO DIRETO,CARTAO,A VISTA,53800.4896076959,323.518728652,1/2022,0.0,17405465.998736914
1P,SHOP,BUSCA ORGANICA,CARTAO,A VISTA,718.0609898280001,38.00304536000001,3/2022,0.0,27288.50436767999
3P,SUBA,BUSCA ORGANICA,BOLETO,A VISTA,5456.576391167999,41.159520192,4/2022,0.0,224590.0661514697
3P,SHOP,AFILIADOS,BOLETO,A VISTA,2335.6645325099407,14.619583506000003,9/2021,0.0,34146.44267503154
1P,SUBA,TRAFEGO DIRETO,CARTAO,A VISTA,3397.40969544816,60.269297424,4/2022,0.0,204759.4954061464
3P,SOUB,BUSCA ORGANICA,CARTAO,A VISTA,103.552300068,1.3091314800000002,3/2021,0.0,135.56357584542496
1P,ACOM,COMPARADORES,AME,A VISTA,3377.368341338341,104.49999742200002,2/2021,0.0,352934.9829630011
3P,SUBA,COMPARADORES,AME,A VISTA,3026.8742486040805,12.896535708000002,2/2022,0.0,39036.1918307482
1P,SHOP,BUSCA PPC,CARTAO,A PRAZO,1189.57181220459,11.917339581,12/2020,5.947859061022951,14176.53124202766
3P,SHOP,BUSCA PPC,BOLETO,A VISTA,28679.480319878578,206.13698121600004,2/2021,0.0,5911901.4959834535
3P,SUBA,AFILIADOS,CARTAO,A VISTA,132948.96693436682,743.8754014800002,3/2020,0.0,98897466.1546534
1P,SUBA,AFILIADOS,CARTAO,A PRAZO,933.79165525467,5.107431249,12/2020,4.66895827627335,4769.276680103137
3P,ACOM,AFILIADOS,CARTAO,A PRAZO,407804.5333580038,2617.816912956,9/2020,2039.0226667900192,1067557604.6047118
3P,SHOP,BUSCA PPC,PIX,A VISTA,22457.494038422163,140.97638476800003,4/2021,0.0,3165976.3204856697
1P,SHOP,BUSCA PPC,CARTAO,A VISTA,1671.8525391636,32.72828700000001,3/2021,0.0,54716.86972342506
3P,ACOM,BUSCA ORGANICA,AME,A VISTA,635278.3632436743,3926.269099368,11/2020,0.0,2494273807.1007185
3P,SHOP,COMPARADORES,BOLETO,A VISTA,3425.672532390481,23.871727944000003,10/2021,0.0,81776.7227184591
1P,SUBA,BUSCA PPC,AME,A VISTA,829.6489841352002,19.6369722,3/2021,0.0,16291.794037221169
3P,SOUB,AFILIADOS,AME,A VISTA,516.3408365497801,5.082845268000001,7/2021,0.0,2624.4805777322117
1P,SHOP,TRAFEGO DIRETO,BOLETO,A VISTA,659.90715296499,8.137959711,1/2021,0.0,5370.297823829804
1P,SUBA,BUSCA PPC,AME,A VISTA,1735.8742760576,9.17314888,3/2022,0.0,15923.433171238588
3P,ACOM,AFILIADOS,AME,A VISTA,551492.7423066428,6986.183771376001,4/2020,0.0,3852829646.334315
3P,ACOM,TRAFEGO DIRETO,BOLETO,A VISTA,361022.3872421751,3373.2356367180005,7/2020,0.0,1217813582.298311
1P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,10344.30560342289,92.098822587,12/2021,51.72152801711445,952698.3665553548
3P,SOUB,BUSCA ORGANICA,AME,A VISTA,621.6978882004801,1.474195884,11/2021,0.0,916.50446787664
1P,SOUB,BUSCA ORGANICA,CARTAO,A PRAZO,283.78858981974,3.330461094,5/2020,1.4189429490986998,945.1468573157684
1P,ACOM,BUSCA PPC,AME,A VISTA,429802.14875154535,9247.049704564,1/2022,0.0,3974401832.6339498
3P,ACOM,BUSCA ORGANICA,BOLETO,A VISTA,267659.49450774764,2498.353631277,1/2021,0.0,668708070.0491977
3P,ACOM,BUSCA ORGANICA,CARTAO,A PRAZO,652659.074281834,4114.563244446001,7/2021,3263.29537140917,2685407038.194186
3P,SHOP,AFILIADOS,AME,A VISTA,86496.63404631964,509.2521457200001,3/2021,0.0,44048596.48564589
1P,ACOM,COMPARADORES,CARTAO,A VISTA,9514.533854449955,336.74287682000005,2/2022,0.0,3203951.501748762
1P,SHOP,AFILIADOS,PIX,A VISTA,4068.199796791202,233.26007152000005,3/2022,0.0,948948.5755571652
3P,B2B,TRAFEGO DIRETO,BOLETO,A VISTA,140091.18294603753,534.9694644570001,7/2021,0.0,74944505.11578932
3P,SHOP,TRAFEGO DIRETO,BOLETO,A VISTA,35049.321326991754,342.197893683,12/2020,0.0,11993803.933115227
3P,SUBA,AFILIADOS,BOLETO,A VISTA,60178.72042075924,386.92943148000006,3/2020,0.0,23284918.07959824
1P,SUBA,TRAFEGO DIRETO,AME,A VISTA,2993.4527565667204,43.85875051800001,9/2021,0.0,131289.0976376792
3P,SUBA,AFILIADOS,BOLETO,A VISTA,8670.862170687597,79.98793342799999,8/2021,0.0,693564.3460723229
1P,ACOM,COMPARADORES,CARTAO,A PRAZO,13108.253709138478,152.97770531400002,12/2021,65.54126854569239,2005270.5730977335
1P,SUBA,TRAFEGO DIRETO,BOLETO,A VISTA,1642.2217476962403,8.678442888000001,10/2020,0.0,14251.92764681337
1P,ACOM,COMPARADORES,CARTAO,A PRAZO,1384.3529795468407,14.315068140000005,2/2021,6.921764897734204,19817.107232025057
1P,SUBA,AFILIADOS,PIX,A VISTA,225.33584972028004,5.304828432000001,10/2021,0.0,1195.368022345021
1P,SHOP,TRAFEGO DIRETO,AME,A VISTA,660.0231285496499,7.607604977999999,1/2020,0.0,5021.19523834945
1P,SUBA,BUSCA ORGANICA,AME,A VISTA,225.32258764920005,1.3262071080000002,10/2021,0.0,298.8244173333222
3P,SHOP,AFILIADOS,CARTAO,A PRAZO,28734.5413632402,190.92574353600003,10/2020,143.672706816201,5486163.674942583
1P,SUBA,AFILIADOS,BOLETO,A VISTA,46.862410401960005,1.3290530460000003,9/2021,0.0,62.282629287627046
1P,ACOM,COMPARADORES,AME,A VISTA,7168.433671027436,106.32424368000002,9/2021,0.0,762178.2884422382
1P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,7354.430229856779,60.514294568,1/2022,36.77215114928389,445048.15730935714
3P,SHOP,TRAFEGO DIRETO,AME,A VISTA,60924.71428173964,336.4467903600001,3/2021,0.0,20497924.57369136
3P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,62770.08494143531,378.203815665,6/2021,313.85042470717656,23739885.634466995
1P,SUBA,BUSCA PPC,PIX,A VISTA,1047.2982399112798,13.267762956,11/2021,0.0,13895.30479137888
1P,SOUB,AFILIADOS,AME,A VISTA,349.5250138452001,1.3091314800000002,3/2021,0.0,457.5741986721874
1P,SUBA,COMPARADORES,CARTAO,A VISTA,184.65741535683,3.330461094,5/2020,0.0,614.9943375645204
1P,ACOM,BUSCA PPC,CARTAO,A VISTA,503039.27431467903,10234.613250400002,3/2022,0.0,5148412422.372615
3P,SUBA,AFILIADOS,AME,A VISTA,127069.84755052488,666.7936952280002,10/2020,0.0,84729373.20027313
1P,SUBA,TRAFEGO DIRETO,PIX,A VISTA,400.50697642092,2.8630136280000005,2/2021,0.0,1146.656931602169
3P,B2B,TRAFEGO DIRETO,PIX,A VISTA,7681.17971791128,32.432309448,11/2021,0.0,249118.39753699995
3P,SOUB,TRAFEGO DIRETO,CARTAO,A VISTA,180.00557850000004,2.6182629600000005,3/2021,0.0,471.3019387799226
3P,B2B,TRAFEGO DIRETO,BOLETO,A VISTA,12509.806153065269,53.25323484599999,1/2020,0.0,666187.6449471203
3P,ACOM,BUSCA ORGANICA,CARTAO,A PRAZO,1308953.3083997052,8434.474973322001,7/2020,6544.766541998526,11040333920.94435
3P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,117504.4124417072,832.6152735,5/2020,587.522062208536,97835968.50260882
3P,SUBA,BUSCA PPC,CARTAO,A PRAZO,88466.24841254206,457.45607412,7/2021,442.3312420627103,40469422.69092618
3P,SHOP,TRAFEGO DIRETO,CARTAO,A VISTA,32139.22348284552,228.10762257600004,10/2021,0.0,7331201.860110644
3P,SHOP,TRAFEGO DIRETO,CARTAO,A PRAZO,172781.88687481676,990.410223264,11/2020,863.9094343740838,171124947.15566245
3P,SHOP,BUSCA PPC,BOLETO,A VISTA,31487.769064564003,172.203439473,6/2021,0.0,5422302.13424945
3P,ACOM,COMPARADORES,CARTAO,A PRAZO,52683.091193797445,329.423883774,2/2020,263.4154559689872,17355068.510280572
3P,SUBA,COMPARADORES,CARTAO,A VISTA,35263.99612887119,166.25969796000004,3/2021,0.0,5862981.345248736
1P,SUBA,TRAFEGO DIRETO,BOLETO,A VISTA,683.7778362949801,7.24755513,9/2020,0.0,4955.717565219984
3P,SHOP,COMPARADORES,CARTAO,A VISTA,31238.19304961677,204.823357281,5/2020,0.0,6398311.575814507
1P,SUBA,COMPARADORES,CARTAO,A VISTA,741.1767261119099,9.161074422,5/2021,0.0,6789.975147765516
3P,SHOP,TRAFEGO DIRETO,AME,A VISTA,16608.272159790722,135.56341069200002,9/2021,0.0,2251474.01968222
1P,ACOM,COMPARADORES,AME,A VISTA,6022.870651362237,117.60128160300002,6/2020,0.0,708297.3075292946
3P,B2B,TRAFEGO DIRETO,BOLETO,A VISTA,86130.07257575869,273.693146692,2/2022,0.0,23573210.588069733
1P,SUBA,BUSCA ORGANICA,AME,A VISTA,441.5179817682899,6.107382948,5/2021,0.0,2696.5193930870287
3P,ACOM,BUSCA PPC,PIX,A VISTA,743390.2372802853,6108.452542066,1/2022,0.0,4540963984.661806
1P,ACOM,BUSCA PPC,CARTAO,A VISTA,79360.25440094159,1372.10030868,3/2020,0.0,108890229.56045528
3P,ACOM,BUSCA ORGANICA,AME,A VISTA,262129.96942370213,2105.746523394,2/2021,0.0,551979271.7913363
1P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,876760.9202439191,11547.902053989,12/2020,4383.804601219596,10124749231.74204
1P,B2B,TRAFEGO DIRETO,CARTAO,A VISTA,49.61712185937,1.609377939,6/2021,0.0,79.85270131714475
3P,ACOM,TRAFEGO DIRETO,CARTAO,A VISTA,662110.8653019214,5419.687583556001,10/2020,0.0,3588434035.614343
1P,SUBA,BUSCA PPC,PIX,A VISTA,2151.7971299814603,31.76778292500001,7/2021,0.0,68357.82412388905
3P,SUBA,AFILIADOS,BOLETO,A VISTA,6077.613526564999,37.239565888,1/2022,0.0,226327.6893643173
1P,ACOM,BUSCA PPC,PIX,A VISTA,473028.9377233052,10940.94571416,3/2022,0.0,5175383928.857454
3P,ACOM,BUSCA ORGANICA,CARTAO,A VISTA,627361.511577876,5492.691645318001,2/2021,0.0,3445903333.237872
3P,ACOM,AFILIADOS,CARTAO,A VISTA,488273.1059890367,4567.727390421,5/2020,0.0,2230298440.2320585
3P,SHOP,COMPARADORES,CARTAO,A PRAZO,39295.57307370786,217.65013311600003,6/2020,196.4778653685393,8552686.710362023
3P,ACOM,AFILIADOS,CARTAO,A VISTA,890369.3214776205,4401.948909624,11/2021,0.0,3919360263.841073
1P,ACOM,AFILIADOS,CARTAO,A PRAZO,206272.08956120565,2244.7705946940005,9/2021,1031.3604478060283,463033521.1530817
3P,ACOM,COMPARADORES,BOLETO,A VISTA,19644.939939301355,196.79517683400005,7/2020,0.0,3866029.42924812
1P,SUBA,BUSCA ORGANICA,PIX,A VISTA,618.2766153744002,15.709577760000002,3/2021,0.0,9712.864566413751
3P,SHOP,TRAFEGO DIRETO,PIX,A VISTA,10836.371816927998,102.21508752,3/2022,0.0,1107640.6936665569
1P,SHOP,BUSCA PPC,CARTAO,A VISTA,181.88339954085,2.325131346,1/2021,0.0,422.9027935894723
1P,SUBA,BUSCA PPC,PIX,A VISTA,654.7601887138501,7.804984965,12/2021,0.0,5110.393428592162
3P,ACOM,AFILIADOS,CARTAO,A PRAZO,653226.8707006284,4241.23201554,8/2020,3266.134353503142,2770486717.426513
3P,B2B,TRAFEGO DIRETO,CARTAO,A VISTA,7224.948826075891,43.881075225,6/2020,0.0,317038.52293381165
1P,ACOM,BUSCA ORGANICA,CARTAO,A VISTA,350817.1154598828,5580.621168735,5/2021,0.0,1957777420.8899727
1P,SUBA,COMPARADORES,CARTAO,A VISTA,833.6860027742702,5.107431249,12/2020,0.0,4257.993942423208
3P,SHOP,BUSCA PPC,CARTAO,A VISTA,317366.3935873217,1294.343986152,11/2021,0.0,410781282.9464985
3P,ACOM,TRAFEGO DIRETO,CARTAO,A VISTA,568142.4092613809,3888.1046752800007,3/2022,0.0,2208997157.674019
3P,SHOP,BUSCA PPC,PIX,A VISTA,88671.18709733339,471.74268288,11/2021,0.0,41829983.69545049
3P,ACOM,BUSCA PPC,CARTAO,A VISTA,2455590.4986064797,22967.354772765004,6/2020,0.0,56398418158.12592
3P,ACOM,BUSCA PPC,BOLETO,A VISTA,979393.6669409248,6365.577827112,11/2021,0.0,6234406610.293066
1P,SHOP,AFILIADOS,CARTAO,A PRAZO,2557.26124641696,34.969841487,5/2020,12.7863062320848,89427.02042804913
1P,SHOP,BUSCA PPC,AME,A VISTA,39.38321457642001,1.449511026,9/2020,0.0,57.08640376784473
1P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,3520.234912747799,28.931805708,8/2021,17.601174563738997,101846.75254213763
1P,ACOM,BUSCA ORGANICA,AME,A VISTA,231757.32105822748,4561.233213546,12/2021,0.0,1057099190.293231
1P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,498904.7204594414,5811.65460903,5/2020,2494.523602297207,2899461918.1249366
1P,ACOM,TRAFEGO DIRETO,CARTAO,A VISTA,204814.38626657164,3446.6873576490007,7/2020,0.0,705931155.8096316
3P,ACOM,BUSCA ORGANICA,PIX,A VISTA,143223.51117325167,1152.473976852,10/2021,0.0,165061369.50054422
1P,SHOP,AFILIADOS,CARTAO,A VISTA,6761.905657417441,249.32693630400004,10/2021,0.0,1685925.2211405758
3P,SUBA,TRAFEGO DIRETO,CARTAO,A VISTA,65140.06761574956,349.44561217500006,7/2021,0.0,22762910.805106506
3P,B2B,TRAFEGO DIRETO,CARTAO,A VISTA,75558.0145401042,330.93136251600004,12/2021,0.0,25004516.700760424
3P,SOUB,TRAFEGO DIRETO,AME,A VISTA,440.8035904994401,7.164742060000001,2/2022,0.0,3158.244025050355
3P,B2B,TRAFEGO DIRETO,CARTAO,A PRAZO,53720.90685358488,75.183990084,11/2021,268.6045342679244,4038952.128183413
3P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,47414.00879418294,217.618713158,1/2022,237.0700439709147,10318175.579452189
3P,SOUB,BUSCA PPC,CARTAO,A VISTA,2137.67952724959,29.226360291,7/2021,0.0,62476.59205009108
1P,SHOP,BUSCA PPC,PIX,A VISTA,1068.2659469260802,19.109777232000003,4/2022,0.0,20414.324270288933
3P,SHOP,BUSCA ORGANICA,PIX,A VISTA,11430.740969264823,147.645840471,1/2021,0.0,1687701.3576133985
3P,SOUB,AFILIADOS,CARTAO,A VISTA,358.44230521811994,4.580537210999999,5/2021,0.0,1641.8583170482175
1P,ACOM,BUSCA PPC,CARTAO,A VISTA,50847.84107353043,1103.804198238,2/2020,0.0,56126060.4483015
3P,B2B,TRAFEGO DIRETO,AME,A VISTA,164.22795419046,1.561250634,2/2020,0.0,256.4009976003786
1P,SUBA,TRAFEGO DIRETO,BOLETO,A VISTA,22.2514382832,1.3104498400000002,3/2022,0.0,29.159393737989323
1P,ACOM,TRAFEGO DIRETO,CARTAO,A VISTA,2581556.1803124063,48385.738559592006,4/2021,0.0,124910502417.49506
3P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,62014.60730572497,344.99314217400007,2/2021,310.07303652862487,21394614.23508876
1P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,27267.3936033733,200.77238808600003,7/2021,136.3369680168665,5474539.730630179
3P,ACOM,BUSCA ORGANICA,CARTAO,A PRAZO,677136.6018078959,3502.689420384,11/2021,3385.68300903948,2371799211.3072906
1P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,1026087.8221865204,12405.852731664,11/2020,5130.439110932602,12729494411.799809
1P,ACOM,TRAFEGO DIRETO,BOLETO,A VISTA,9032.00265125712,80.99880028800001,10/2020,0.0,731581.3789498621
1P,ACOM,AFILIADOS,CARTAO,A PRAZO,535303.0945226125,7191.156170688,4/2022,2676.5154726130627,3849448151.364667
1P,SUBA,COMPARADORES,BOLETO,A VISTA,66.57591726906,1.665230547,5/2020,0.0,110.86425113098352
1P,ACOM,BUSCA ORGANICA,AME,A VISTA,173354.76522977033,4575.823856184,11/2020,0.0,793240870.3215597
3P,ACOM,AFILIADOS,BOLETO,A VISTA,38032.13073745199,293.467434684,12/2021,0.0,11161191.84308654
3P,SUBA,BUSCA ORGANICA,CARTAO,A VISTA,79654.99511000639,497.4699624000001,3/2021,0.0,39625967.42234707
3P,SUBA,TRAFEGO DIRETO,BOLETO,A VISTA,16452.567305928842,139.25174634,10/2021,0.0,2291048.7291269805
3P,SHOP,BUSCA PPC,CARTAO,A PRAZO,189356.6431324604,650.120384844,11/2021,946.7832156623022,123104613.70604314
3P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,73190.45673303308,423.765860076,8/2021,365.9522836651654,31015616.846829023
3P,SHOP,BUSCA PPC,CARTAO,A PRAZO,49865.07385497302,296.696594142,1/2020,249.32536927486512,14794797.579409786
3P,SHOP,BUSCA PPC,BOLETO,A VISTA,68600.30770709089,272.31432555600003,1/2022,0.0,18680846.526190527
1P,ACOM,BUSCA PPC,BOLETO,A VISTA,5016.518662380002,51.400219680000006,3/2020,0.0,257850.16127515188
3P,SHOP,AFILIADOS,CARTAO,A PRAZO,21606.105311185187,162.29557286399998,1/2020,108.03052655592592,3506575.2388387127
3P,SUBA,AFILIADOS,AME,A VISTA,38789.5022879826,237.391072332,10/2021,0.0,9208281.543368757
1P,SUBA,BUSCA PPC,AME,A VISTA,2314.6514923681807,27.955648974,7/2021,0.0,64707.5846177901
